entity,thumbnail_url
http://dbpedia.org/resource/Frank_Sinatra,http://commons.wikimedia.org/wiki/Special:FilePath/Frank_Sinatra_(1957_studio_portrait_close-up).jpg?width=300
http://dbpedia.org/resource/Four_Weddings_and_a_Funeral,http://commons.wikimedia.org/wiki/Special:FilePath/Four_weddings_poster.jpg?width=300
http://dbpedia.org/resource/Final_Fantasy:_The_Spirits_Within,http://commons.wikimedia.org/wiki/Special:FilePath/Final_Fantasy_The_Spirits_Within_(2011_film)_poster.jpg?width=300
"http://dbpedia.org/resource/Fort_Wayne,_Indiana","http://commons.wikimedia.org/wiki/Special:FilePath/Fort_Wayne,_Indiana_Skyline_(2022).jpg?width=300"
http://dbpedia.org/resource/Fulham_F.C.,http://commons.wikimedia.org/wiki/Special:FilePath/Fulham_FC.svg?width=300
http://dbpedia.org/resource/Fine_Gael,http://commons.wikimedia.org/wiki/Special:FilePath/Fine_Gael_logo_2009.svg?width=300
http://dbpedia.org/resource/Friesland,http://commons.wikimedia.org/wiki/Special:FilePath/Frisian_flag.svg?width=300
http://dbpedia.org/resource/Friends,http://commons.wikimedia.org/wiki/Special:FilePath/Friends_logo.svg?width=300
http://dbpedia.org/resource/Francis_Bacon,http://commons.wikimedia.org/wiki/Special:FilePath/Somer_Francis_Bacon.jpg?width=300
http://dbpedia.org/resource/Frank_Capra,http://commons.wikimedia.org/wiki/Special:FilePath/Frank_Capra.jpg?width=300
http://dbpedia.org/resource/Federated_States_of_Micronesia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Federated_States_of_Micronesia.svg?width=300
http://dbpedia.org/resource/Florentine_biscuit,http://commons.wikimedia.org/wiki/Special:FilePath/Florentins.jpg?width=300
"http://dbpedia.org/resource/Fort_Collins,_Colorado",http://commons.wikimedia.org/wiki/Special:FilePath/Downtown_Fort_Collins_Colorado.jpg?width=300
http://dbpedia.org/resource/Falklands_War,http://commons.wikimedia.org/wiki/Special:FilePath/Operación_Rosario-Soldados_argentinos_en_Stanley.jpg?width=300
http://dbpedia.org/resource/Fyodor_Dostoyevsky,
http://dbpedia.org/resource/Persian_language,http://commons.wikimedia.org/wiki/Special:FilePath/Farsi.svg?width=300
http://dbpedia.org/resource/Fritz_Lang,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz_Lang_(1969).jpg?width=300
http://dbpedia.org/resource/Friedrich_Hayek,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich_Hayek_portrait.jpg?width=300
http://dbpedia.org/resource/Frasier,http://commons.wikimedia.org/wiki/Special:FilePath/Frasier_title_card.svg?width=300
http://dbpedia.org/resource/Full_Metal_Jacket,http://commons.wikimedia.org/wiki/Special:FilePath/Full_Metal_Jacket_poster.jpg?width=300
http://dbpedia.org/resource/Frederik_Pohl,http://commons.wikimedia.org/wiki/Special:FilePath/Frederik_Pohl_Eaton_2008-05-17.png?width=300
http://dbpedia.org/resource/Federico_Fellini,http://commons.wikimedia.org/wiki/Special:FilePath/Federico_Fellini_NYWTS_2.jpg?width=300
http://dbpedia.org/resource/German_language,http://commons.wikimedia.org/wiki/Special:FilePath/Legal_status_of_German_in_the_world.svg?width=300
http://dbpedia.org/resource/Guatemala_City,http://commons.wikimedia.org/wiki/Special:FilePath/22_Aerial_view_-_Zona_10_-_Guatemala_City.jpg?width=300
http://dbpedia.org/resource/Greek_language,http://commons.wikimedia.org/wiki/Special:FilePath/Idioma_Griego.png?width=300
http://dbpedia.org/resource/George_Orwell,http://commons.wikimedia.org/wiki/Special:FilePath/George_Orwell_press_photo.jpg?width=300
http://dbpedia.org/resource/Guitar,http://commons.wikimedia.org/wiki/Special:FilePath/GuitareClassique5.png?width=300
http://dbpedia.org/resource/George_Lucas,http://commons.wikimedia.org/wiki/Special:FilePath/George_Lucas_cropped_2009.jpg?width=300
http://dbpedia.org/resource/Gothenburg,http://commons.wikimedia.org/wiki/Special:FilePath/Gothenburg_new_montage_2015-2.png?width=300
http://dbpedia.org/resource/Guam,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Guam.svg?width=300
http://dbpedia.org/resource/George_H._W._Bush,http://commons.wikimedia.org/wiki/Special:FilePath/George_H._W._Bush_presidential_portrait_(cropped).jpg?width=300
http://dbpedia.org/resource/George_Washington,http://commons.wikimedia.org/wiki/Special:FilePath/Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg?width=300
http://dbpedia.org/resource/Fleetwood_Mac,http://commons.wikimedia.org/wiki/Special:FilePath/Fleetwood_Mac_Billboard_1977.jpg?width=300
http://dbpedia.org/resource/Germany,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Germany.svg?width=300
http://dbpedia.org/resource/Greenland,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Greenland.svg?width=300
http://dbpedia.org/resource/Greece,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Greece.svg?width=300
http://dbpedia.org/resource/General_Motors,http://commons.wikimedia.org/wiki/Special:FilePath/General_motors_logo_with_wordmark.svg?width=300
http://dbpedia.org/resource/Ghana,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ghana.svg?width=300
http://dbpedia.org/resource/Gabon,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Gabon_(3-2).svg?width=300
http://dbpedia.org/resource/Golden_Gate_Bridge,http://commons.wikimedia.org/wiki/Special:FilePath/GoldenGateBridge-001.jpg?width=300
http://dbpedia.org/resource/Guinea,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Guinea.svg?width=300
http://dbpedia.org/resource/Guinea-Bissau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Guinea-Bissau.svg?width=300
http://dbpedia.org/resource/Guernsey,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Guernsey.svg?width=300
http://dbpedia.org/resource/Gangsta_rap,
http://dbpedia.org/resource/Gene_Kelly,http://commons.wikimedia.org/wiki/Special:FilePath/Gene_kelly.jpg?width=300
http://dbpedia.org/resource/Garth_Brooks,http://commons.wikimedia.org/wiki/Special:FilePath/Garth_Brooks_2021.jpg?width=300
http://dbpedia.org/resource/Alliance_'90/The_Greens,
http://dbpedia.org/resource/George_R._R._Martin,"http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_photoshoot_at_Worldcon_75,_Helsinki,_before_the_Hugo_Awards_–_George_R._R._Martin.jpg?width=300"
http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz,http://commons.wikimedia.org/wiki/Special:FilePath/Christoph_Bernhard_Francke_-_Bildnis_des_Philosophen_Leibniz_(ca._1695).jpg?width=300
http://dbpedia.org/resource/Gustave_Flaubert,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave_Flaubert.jpg?width=300
http://dbpedia.org/resource/G._K._Chesterton,http://commons.wikimedia.org/wiki/Special:FilePath/G._K._Chesterton_at_work.jpg?width=300
http://dbpedia.org/resource/Ghent,"http://commons.wikimedia.org/wiki/Special:FilePath/Gent,_de_Graslei_vanaf_de_Korenlei_met_oeg24758tm61+25159_IMG_0447_2021-08-13_18.37.jpg?width=300"
http://dbpedia.org/resource/Gioachino_Rossini,http://commons.wikimedia.org/wiki/Special:FilePath/Rossini_young-circa-1815.jpg?width=300
http://dbpedia.org/resource/Groucho_Marx,http://commons.wikimedia.org/wiki/Special:FilePath/Groucho_Marx_-_portrait.jpg?width=300
http://dbpedia.org/resource/Green,http://commons.wikimedia.org/wiki/Special:FilePath/Spanish_jewellery-Gold_and_emerald_pendant_at_VAM-01.jpg?width=300
http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel,http://commons.wikimedia.org/wiki/Special:FilePath/1831_Schlesinger_Philosoph_Georg_Friedrich_Wilhelm_Hegel_anagoria.jpg?width=300
http://dbpedia.org/resource/Grateful_Dead,http://commons.wikimedia.org/wiki/Special:FilePath/Grateful_Dead_(1970).png?width=300
http://dbpedia.org/resource/George_Mason_University,http://commons.wikimedia.org/wiki/Special:FilePath/George_Mason_University_seal.svg?width=300
http://dbpedia.org/resource/Gene_Hackman,http://commons.wikimedia.org/wiki/Special:FilePath/Gene_Hackman_-_1972.jpg?width=300
http://dbpedia.org/resource/Grover_Cleveland,http://commons.wikimedia.org/wiki/Special:FilePath/Grover_Cleveland_-_NARA_-_518139_(cropped).jpg?width=300
http://dbpedia.org/resource/Guangzhou,http://commons.wikimedia.org/wiki/Special:FilePath/Canton_Tower_20220626_(cropped).jpg?width=300
http://dbpedia.org/resource/Geneva,http://commons.wikimedia.org/wiki/Special:FilePath/Geneve_2005_001_Ork.ch.jpg?width=300
http://dbpedia.org/resource/Gilles_Deleuze,
"http://dbpedia.org/resource/Gary,_Indiana","http://commons.wikimedia.org/wiki/Special:FilePath/Gary,_Indiana_(November_2012)_(8731981437).jpg?width=300"
http://dbpedia.org/resource/Green_Bay_Packers,http://commons.wikimedia.org/wiki/Special:FilePath/Green_Bay_Packers_logo.svg?width=300
http://dbpedia.org/resource/German_Empire,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_German_Empire.svg?width=300
http://dbpedia.org/resource/General_Electric,http://commons.wikimedia.org/wiki/Special:FilePath/General_Electric_logo.svg?width=300
http://dbpedia.org/resource/George_Cukor,http://commons.wikimedia.org/wiki/Special:FilePath/George_Cukor_-_1946.jpg?width=300
http://dbpedia.org/resource/George_Frideric_Handel,http://commons.wikimedia.org/wiki/Special:FilePath/George_Frideric_Handel_by_Balthasar_Denner.jpg?width=300
http://dbpedia.org/resource/George_Harrison,http://commons.wikimedia.org/wiki/Special:FilePath/George_Harrison_1974.jpg?width=300
http://dbpedia.org/resource/George_Bernard_Shaw,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard-Shaw-ILN-1911-original.jpg?width=300
http://dbpedia.org/resource/George_Benson,http://commons.wikimedia.org/wiki/Special:FilePath/George_Benson_2009.jpg?width=300
http://dbpedia.org/resource/Giuseppe_Verdi,http://commons.wikimedia.org/wiki/Special:FilePath/Primo_ritratto_boldiniano_di_Verdi.jpg?width=300
http://dbpedia.org/resource/East_Germany,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Soviet_Union_(1924–1955).svg?width=300
http://dbpedia.org/resource/George_Gershwin,http://commons.wikimedia.org/wiki/Special:FilePath/George_Gershwin_1937.jpg?width=300
http://dbpedia.org/resource/Greenwich_Village,http://commons.wikimedia.org/wiki/Special:FilePath/Greenwich_Village_(27483343909).jpg?width=300
http://dbpedia.org/resource/Graham_Chapman,http://commons.wikimedia.org/wiki/Special:FilePath/Graham_Chapman_Portrait.png?width=300
http://dbpedia.org/resource/Howard_Hawks,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_Hawks_head_shot.jpg?width=300
http://dbpedia.org/resource/Galaxy_Quest,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy_Quest_poster.jpg?width=300
http://dbpedia.org/resource/Gene_Roddenberry,http://commons.wikimedia.org/wiki/Special:FilePath/Gene_Roddenberry_crop.jpg?width=300
http://dbpedia.org/resource/Grindcore,"http://commons.wikimedia.org/wiki/Special:FilePath/Napalm_Death,_Lemon_Tree,_Aberdeen,_16th_August_2007.jpg?width=300"
http://dbpedia.org/resource/Grinnell_College,http://commons.wikimedia.org/wiki/Special:FilePath/Grinnell_College_seal.svg?width=300
http://dbpedia.org/resource/Gorillaz,http://commons.wikimedia.org/wiki/Special:FilePath/Gorillaz_Cracker_Island_promo_art.png?width=300
http://dbpedia.org/resource/List_of_nicknames_of_Prime_Ministers_of_the_United_Kingdom,
http://dbpedia.org/resource/Hawaii,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Hawaii.svg?width=300
http://dbpedia.org/resource/Holy_Roman_Empire,http://commons.wikimedia.org/wiki/Special:FilePath/Commemorative_Medal_of_the_Rhine_Confederation.svg?width=300
http://dbpedia.org/resource/Hungary,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Hungary.svg?width=300
http://dbpedia.org/resource/Honduras,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Honduras.svg?width=300
http://dbpedia.org/resource/Haiti,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Haiti.svg?width=300
http://dbpedia.org/resource/Hong_Kong,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Hong_Kong.svg?width=300
http://dbpedia.org/resource/Horror_film,http://commons.wikimedia.org/wiki/Special:FilePath/NosferatuShadow.jpg?width=300
http://dbpedia.org/resource/Henri_Bergson,http://commons.wikimedia.org/wiki/Special:FilePath/Henri_Bergson_02.jpg?width=300
http://dbpedia.org/resource/H._P._Lovecraft,"http://commons.wikimedia.org/wiki/Special:FilePath/H._P._Lovecraft,_June_1934.jpg?width=300"
http://dbpedia.org/resource/Harlan_Ellison,http://commons.wikimedia.org/wiki/Special:FilePath/Harlan_Ellison_at_the_LA_Press_Club_(cropped).jpg?width=300
http://dbpedia.org/resource/Hamburg,http://commons.wikimedia.org/wiki/Special:FilePath/Alster_Hd_pano_a.jpg?width=300
http://dbpedia.org/resource/H._G._Wells,http://commons.wikimedia.org/wiki/Special:FilePath/H.G._Wells_by_Beresford.jpg?width=300
http://dbpedia.org/resource/Hebrew_language,http://commons.wikimedia.org/wiki/Special:FilePath/1_QIsa_example_of_damage_col_12-13.jpg?width=300
http://dbpedia.org/resource/Hans_Christian_Andersen,http://commons.wikimedia.org/wiki/Special:FilePath/HCA_by_Thora_Hallager_1869.jpg?width=300
http://dbpedia.org/resource/Hermann_Hesse,http://commons.wikimedia.org/wiki/Special:FilePath/Hermann_Hesse_2.jpg?width=300
http://dbpedia.org/resource/Heathrow_Airport,http://commons.wikimedia.org/wiki/Special:FilePath/Heathrow_Logo_2013.svg?width=300
http://dbpedia.org/resource/Herman_Melville,http://commons.wikimedia.org/wiki/Special:FilePath/Herman_Melville_by_Joseph_O_Eaton.jpg?width=300
http://dbpedia.org/resource/Hawkwind,http://commons.wikimedia.org/wiki/Special:FilePath/Hawkwind_2017.jpg?width=300
http://dbpedia.org/resource/Horse,http://commons.wikimedia.org/wiki/Special:FilePath/Nokota_Horses_cropped.jpg?width=300
http://dbpedia.org/resource/Hindi,http://commons.wikimedia.org/wiki/Special:FilePath/Hindi.svg?width=300
http://dbpedia.org/resource/House_of_Lords,http://commons.wikimedia.org/wiki/Special:FilePath/House_of_Lords_logo_2020.svg?width=300
http://dbpedia.org/resource/Hindu,
http://dbpedia.org/resource/Hilversum,http://commons.wikimedia.org/wiki/Special:FilePath/Gemeentehuishilversum.jpg?width=300
http://dbpedia.org/resource/Herbert_Hoover,http://commons.wikimedia.org/wiki/Special:FilePath/President_Hoover_portrait.jpg?width=300
http://dbpedia.org/resource/Halle_Berry,http://commons.wikimedia.org/wiki/Special:FilePath/Halle_Berry_by_Gage_Skidmore_2.jpg?width=300
"http://dbpedia.org/resource/Harry_Connick,_Jr.",
http://dbpedia.org/resource/Hobart,http://commons.wikimedia.org/wiki/Special:FilePath/Franklin_Wharf_2015.jpg?width=300
http://dbpedia.org/resource/Houston,http://commons.wikimedia.org/wiki/Special:FilePath/Buildings-city-houston-skyline-1870617.jpg?width=300
http://dbpedia.org/resource/Helsinki,http://commons.wikimedia.org/wiki/Special:FilePath/Helsingin_ydinkeskustaa_ja_Mannerheimintien_alkupäätä_Erottajan_paloaseman_tornista_(cropped).jpg?width=300
http://dbpedia.org/resource/Henry_Rollins,http://commons.wikimedia.org/wiki/Special:FilePath/Henry_Rollins_-_Wacken_Open_Air_2016_02.jpg?width=300
http://dbpedia.org/resource/House_of_Commons_of_the_United_Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/House_of_Commons_of_the_United_Kingdom_logo_2018.svg?width=300
http://dbpedia.org/resource/Hastings,http://commons.wikimedia.org/wiki/Special:FilePath/Hastoldtown.jpg?width=300
http://dbpedia.org/resource/Houston_Texans,http://commons.wikimedia.org/wiki/Special:FilePath/Houston_Texans_wordmark.svg?width=300
http://dbpedia.org/resource/Heavy_metal_music,http://commons.wikimedia.org/wiki/Special:FilePath/Judas_Priest_Retribution_2005_Tour.jpg?width=300
http://dbpedia.org/resource/Hampshire,http://commons.wikimedia.org/wiki/Special:FilePath/County_Flag_of_Hampshire.svg?width=300
http://dbpedia.org/resource/Honolulu,http://commons.wikimedia.org/wiki/Special:FilePath/Downtown_Honolulu_from_Pūowaina_(Punchbowl_Crater).jpg?width=300
http://dbpedia.org/resource/Hamas,http://commons.wikimedia.org/wiki/Special:FilePath/Hamas_حماس_logo.svg?width=300
"http://dbpedia.org/resource/Hanover,_New_Hampshire",http://commons.wikimedia.org/wiki/Special:FilePath/HanoverNHMainStreet.jpg?width=300
http://dbpedia.org/resource/Hezbollah,http://commons.wikimedia.org/wiki/Special:FilePath/Logo_of_the_Hezbollah.svg?width=300
http://dbpedia.org/resource/Hungarian_language,http://commons.wikimedia.org/wiki/Special:FilePath/Idioma_húngaro.png?width=300
http://dbpedia.org/resource/House_music,http://commons.wikimedia.org/wiki/Special:FilePath/Tr909.jpg?width=300
http://dbpedia.org/resource/Hertfordshire,http://commons.wikimedia.org/wiki/Special:FilePath/County_Flag_of_Hertfordshire.svg?width=300
http://dbpedia.org/resource/Hellas_Verona_F.C.,http://commons.wikimedia.org/wiki/Special:FilePath/Hellas_Verona_FC_logo_(2020).svg?width=300
http://dbpedia.org/resource/Humphrey_Bogart,http://commons.wikimedia.org/wiki/Special:FilePath/Humphrey_Bogart_1940.jpg?width=300
http://dbpedia.org/resource/Howard_Hughes,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_Hughes_1938.jpg?width=300
http://dbpedia.org/resource/Heterosexuality,http://commons.wikimedia.org/wiki/Special:FilePath/2AM9.png?width=300
http://dbpedia.org/resource/Himachal_Pradesh,http://commons.wikimedia.org/wiki/Special:FilePath/Kinnaur_Kailash.jpg?width=300
http://dbpedia.org/resource/Harry_Shearer,http://commons.wikimedia.org/wiki/Special:FilePath/Harry_Shearer_at_RT4.jpg?width=300
http://dbpedia.org/resource/Hunter_College,http://commons.wikimedia.org/wiki/Special:FilePath/Hunter_College_logo.svg?width=300
http://dbpedia.org/resource/Hunter_S._Thompson,"http://commons.wikimedia.org/wiki/Special:FilePath/Hunter_S._Thompson,_Las_Vegas_1971.jpg?width=300"
http://dbpedia.org/resource/Hanover,http://commons.wikimedia.org/wiki/Special:FilePath/Hannover_Blick_Neues_Rathaus_01.jpg?width=300
http://dbpedia.org/resource/Henrik_Ibsen,http://commons.wikimedia.org/wiki/Special:FilePath/Ibsen_by_Olrik.jpg?width=300
http://dbpedia.org/resource/Second_Polish_Republic,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Poland.svg?width=300
http://dbpedia.org/resource/Hugh_Hefner,http://commons.wikimedia.org/wiki/Special:FilePath/Hugh_Hefner_Glamourcon_2010.jpg?width=300
"http://dbpedia.org/resource/Hamilton,_Ontario","http://commons.wikimedia.org/wiki/Special:FilePath/Collage_of_Tourist_Spots_in_Hamilton,_Ontario,_Canada.jpg?width=300"
http://dbpedia.org/resource/Haryana,http://commons.wikimedia.org/wiki/Special:FilePath/Cyber_City_View.jpg?width=300
http://dbpedia.org/resource/Hotel,http://commons.wikimedia.org/wiki/Special:FilePath/The_Peninsula_New_York_Entrance.jpg?width=300
http://dbpedia.org/resource/Iceland,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Iceland.svg?width=300
http://dbpedia.org/resource/Italy,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Italy.svg?width=300
http://dbpedia.org/resource/Republic_of_Ireland,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg?width=300
http://dbpedia.org/resource/India,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_India.svg?width=300
http://dbpedia.org/resource/Isaac_Asimov,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac.Asimov01.jpg?width=300
http://dbpedia.org/resource/Indonesia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Indonesia.svg?width=300
http://dbpedia.org/resource/Intel,"http://commons.wikimedia.org/wiki/Special:FilePath/Intel_logo_(2020,_dark_blue).svg?width=300"
http://dbpedia.org/resource/Idaho,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Idaho.svg?width=300
http://dbpedia.org/resource/Ingmar_Bergman,http://commons.wikimedia.org/wiki/Special:FilePath/Ingmar_Bergman_(1966).jpg?width=300
http://dbpedia.org/resource/Immanuel_Kant,http://commons.wikimedia.org/wiki/Special:FilePath/Kant_gemaelde_3.jpg?width=300
http://dbpedia.org/resource/Isaac_Newton,"http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Sir_Isaac_Newton,_1689.jpg?width=300"
http://dbpedia.org/resource/Iran,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Iran.svg?width=300
http://dbpedia.org/resource/Ice-T,http://commons.wikimedia.org/wiki/Special:FilePath/Body_Count_feat._Ice-T_-_2019214172411_2019-08-02_Wacken_-_2311_-_AK8I3133_(cropped).jpg?width=300
http://dbpedia.org/resource/Italian_language,http://commons.wikimedia.org/wiki/Special:FilePath/Linguistic_map_of_the_Italian_language.svg?width=300
http://dbpedia.org/resource/Isle_of_Man,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Isle_of_Man.svg?width=300
http://dbpedia.org/resource/Iowa_State_University,http://commons.wikimedia.org/wiki/Special:FilePath/Iowa_State_University_seal.svg?width=300
http://dbpedia.org/resource/Iberian_Peninsula,http://commons.wikimedia.org/wiki/Special:FilePath/España_y_Portugal.jpg?width=300
http://dbpedia.org/resource/Iain_Banks,http://commons.wikimedia.org/wiki/Special:FilePath/IainBanks2009.jpg?width=300
http://dbpedia.org/resource/Illinois,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Illinois.svg?width=300
http://dbpedia.org/resource/Italo_Calvino,http://commons.wikimedia.org/wiki/Special:FilePath/Italo-Calvino.jpg?width=300
"http://dbpedia.org/resource/Ithaca,_New_York",http://commons.wikimedia.org/wiki/Special:FilePath/Ithaca_Montage.jpg?width=300
http://dbpedia.org/resource/Indianapolis_Colts,http://commons.wikimedia.org/wiki/Special:FilePath/Indianapolis_Colts_logo.svg?width=300
http://dbpedia.org/resource/Isle_of_Wight,http://commons.wikimedia.org/wiki/Special:FilePath/IsleOfWightFromTheISS.jpg?width=300
http://dbpedia.org/resource/I._M._Pei,http://commons.wikimedia.org/wiki/Special:FilePath/I.M._Pei_(June_2006).jpg?width=300
http://dbpedia.org/resource/Ian_McKellen,http://commons.wikimedia.org/wiki/Special:FilePath/SDCC13_-_Ian_McKellen.jpg?width=300
http://dbpedia.org/resource/Ira_Gershwin,http://commons.wikimedia.org/wiki/Special:FilePath/Ira_Gershwin_1925.jpg?width=300
http://dbpedia.org/resource/Ithaca_College,"http://commons.wikimedia.org/wiki/Special:FilePath/Formal_Seal_of_Ithaca_College,_Ithaca,_NY,_USA.svg?width=300"
http://dbpedia.org/resource/Serie_A,http://commons.wikimedia.org/wiki/Special:FilePath/Serie_A_logo_2022.svg?width=300
http://dbpedia.org/resource/Judaism,http://commons.wikimedia.org/wiki/Special:FilePath/judaica.jpg?width=300
http://dbpedia.org/resource/Jazz,http://commons.wikimedia.org/wiki/Special:FilePath/EubieBlake.jpg?width=300
http://dbpedia.org/resource/Jonathan_Swift,http://commons.wikimedia.org/wiki/Special:FilePath/Jonathan_Swift_by_Charles_Jervas_detail.jpg?width=300
http://dbpedia.org/resource/Jello_Biafra,http://commons.wikimedia.org/wiki/Special:FilePath/Jello_Biafra_2014.jpg?width=300
http://dbpedia.org/resource/James_Cameron,http://commons.wikimedia.org/wiki/Special:FilePath/James_Cameron_by_Gage_Skidmore.jpg?width=300
http://dbpedia.org/resource/Japan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Japan.svg?width=300
http://dbpedia.org/resource/Japanese_language,http://commons.wikimedia.org/wiki/Special:FilePath/Nihongo.svg?width=300
http://dbpedia.org/resource/Joshua_Jackson,http://commons.wikimedia.org/wiki/Special:FilePath/Joshua_Jackson_by_Gage_Skidmore.jpg?width=300
http://dbpedia.org/resource/John_Woo,http://commons.wikimedia.org/wiki/Special:FilePath/John_Woo_Cannes_2005.jpg?width=300
http://dbpedia.org/resource/Id_Software,http://commons.wikimedia.org/wiki/Special:FilePath/id_Software.svg?width=300
http://dbpedia.org/resource/John_Stuart_Mill,"http://commons.wikimedia.org/wiki/Special:FilePath/John_Stuart_Mill_by_London_Stereoscopic_Company,_c1870.jpg?width=300"
http://dbpedia.org/resource/Jamaica,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Jamaica.svg?width=300
http://dbpedia.org/resource/Joseph_Stalin,http://commons.wikimedia.org/wiki/Special:FilePath/CroppedStalin1943.jpg?width=300
http://dbpedia.org/resource/John_Quincy_Adams,http://commons.wikimedia.org/wiki/Special:FilePath/John_Q._Adams.jpg?width=300
http://dbpedia.org/resource/Jersey,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Jersey.svg?width=300
http://dbpedia.org/resource/Jules_Verne,http://commons.wikimedia.org/wiki/Special:FilePath/Jules_Verne_by_Étienne_Carjat.jpg?width=300
http://dbpedia.org/resource/James_Brown,http://commons.wikimedia.org/wiki/Special:FilePath/James_Brown_Live_Hamburg_1973_1702730029.jpg?width=300
http://dbpedia.org/resource/Jorge_Luis_Borges,"http://commons.wikimedia.org/wiki/Special:FilePath/Jorge_Luis_Borges_1951,_by_Grete_Stern.jpg?width=300"
http://dbpedia.org/resource/Jane_Austen,http://commons.wikimedia.org/wiki/Special:FilePath/CassandraAusten-JaneAusten(c.1810)_hires.jpg?width=300
"http://dbpedia.org/resource/John_Uhler_""Jack""_Lemmon_III",
http://dbpedia.org/resource/John_Updike,"http://commons.wikimedia.org/wiki/Special:FilePath/John_Updike,_author_at_PEN_Congress,_cropped.jpg?width=300"
http://dbpedia.org/resource/Jean_Cocteau,http://commons.wikimedia.org/wiki/Special:FilePath/Jean_Cocteau_b_Meurisse_1923.jpg?width=300
http://dbpedia.org/resource/John_Lee_Hooker,http://commons.wikimedia.org/wiki/Special:FilePath/John_Lee_Hooker_two.jpg?width=300
http://dbpedia.org/resource/John_Steinbeck,http://commons.wikimedia.org/wiki/Special:FilePath/John_Steinbeck_1939_(cropped).jpg?width=300
http://dbpedia.org/resource/Jack_Kerouac,http://commons.wikimedia.org/wiki/Special:FilePath/Kerouac_by_Palumbo_2_(cropped).png?width=300
http://dbpedia.org/resource/Jean-Jacques_Rousseau,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques_Rousseau_(painted_portrait).jpg?width=300
http://dbpedia.org/resource/Julius_Caesar,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato_de_Julio_César_(26724093101)_(cropped).jpg?width=300
http://dbpedia.org/resource/J._G._Ballard,http://commons.wikimedia.org/wiki/Special:FilePath/JGBallard.jpg?width=300
http://dbpedia.org/resource/Joseph_Conrad,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Conrad-remastered_to_black_and_white.png?width=300
http://dbpedia.org/resource/Java_(programming_language),http://commons.wikimedia.org/wiki/Special:FilePath/Java_programming_language_logo.svg?width=300
http://dbpedia.org/resource/J._R._R._Tolkien,http://commons.wikimedia.org/wiki/Special:FilePath/J.R.R._Tolkien_in_the_1940s.jpg?width=300
http://dbpedia.org/resource/Cleese,
http://dbpedia.org/resource/John_Lennon,http://commons.wikimedia.org/wiki/Special:FilePath/John_Lennon_1969_(cropped).jpg?width=300
http://dbpedia.org/resource/Jerry_Lewis,http://commons.wikimedia.org/wiki/Special:FilePath/Jerry_Lewis_(Paramount_photo_by_Bud_Fraker).jpg?width=300
